,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
232,2020-12-02,562.5744408914803,521.5733553307596,613.0032377097734,562.5744408914803,562.5744408914803,4.626443976003271,4.626443976003271,4.626443976003271,4.626443976003271,4.626443976003271,4.626443976003271,0.0,0.0,0.0,567.2008848674836
233,2020-12-03,565.2530852304455,522.2363249793771,619.9559510035347,565.2530852304455,565.2530852304455,4.724785144379757,4.724785144379757,4.724785144379757,4.724785144379757,4.724785144379757,4.724785144379757,0.0,0.0,0.0,569.9778703748253
234,2020-12-04,567.9317295694108,524.9717294121522,618.6694493924429,567.9317295694108,567.9317295694108,2.1872356016504493,2.1872356016504493,2.1872356016504493,2.1872356016504493,2.1872356016504493,2.1872356016504493,0.0,0.0,0.0,570.1189651710612
235,2020-12-07,575.9676625863062,533.3649686522223,628.816214381619,575.9676625863062,575.9676625863062,4.480698481246356,4.480698481246356,4.480698481246356,4.480698481246356,4.480698481246356,4.480698481246356,0.0,0.0,0.0,580.4483610675526
236,2020-12-08,578.6463069252715,533.540555372917,628.2632709435036,578.6463069252715,578.6463069252715,4.564475776247472,4.564475776247472,4.564475776247472,4.564475776247472,4.564475776247472,4.564475776247472,0.0,0.0,0.0,583.210782701519
237,2020-12-09,581.3249512642366,544.3279326771926,634.1893336720434,581.3249512642366,581.3249512642366,4.626443976002425,4.626443976002425,4.626443976002425,4.626443976002425,4.626443976002425,4.626443976002425,0.0,0.0,0.0,585.951395240239
238,2020-12-10,584.0035956032018,539.5031897713816,635.4424927830597,584.0035956032018,584.0035956032018,4.724785144374403,4.724785144374403,4.724785144374403,4.724785144374403,4.724785144374403,4.724785144374403,0.0,0.0,0.0,588.7283807475762
239,2020-12-11,586.6822399421669,542.1230929886178,635.5313810722924,586.6822399421669,586.6822399421669,2.187235601640027,2.187235601640027,2.187235601640027,2.187235601640027,2.187235601640027,2.187235601640027,0.0,0.0,0.0,588.869475543807
240,2020-12-14,594.7181729590625,553.7316560801484,648.3118602598548,594.7181729590625,594.7181729590625,4.48069848124937,4.48069848124937,4.48069848124937,4.48069848124937,4.48069848124937,4.48069848124937,0.0,0.0,0.0,599.1988714403119
241,2020-12-15,597.3968172980277,554.606801659658,651.6904916409432,597.3968172980277,597.3968172980277,4.564475776257527,4.564475776257527,4.564475776257527,4.564475776257527,4.564475776257527,4.564475776257527,0.0,0.0,0.0,601.9612930742852
242,2020-12-16,600.0754616369928,556.3136985330915,652.0869057803351,600.0754616369928,600.0754616369928,4.626443976005452,4.626443976005452,4.626443976005452,4.626443976005452,4.626443976005452,4.626443976005452,0.0,0.0,0.0,604.7019056129983
243,2020-12-17,602.754105975958,556.6634128628062,651.9103229410938,602.754105975958,602.754105975958,4.7247851443778135,4.7247851443778135,4.7247851443778135,4.7247851443778135,4.7247851443778135,4.7247851443778135,0.0,0.0,0.0,607.4788911203359
244,2020-12-18,605.4327503149232,557.0250519970253,653.4495883191242,605.4327503149232,605.4327503149232,2.187235601629603,2.187235601629603,2.187235601629603,2.187235601629603,2.187235601629603,2.187235601629603,0.0,0.0,0.0,607.6199859165528
245,2020-12-21,613.4686833318187,569.2556209095169,662.4012683288854,613.4686833318187,613.4686833318187,4.480698481252384,4.480698481252384,4.480698481252384,4.480698481252384,4.480698481252384,4.480698481252384,0.0,0.0,0.0,617.9493818130711
246,2020-12-22,616.1473276707837,574.5637111862998,667.3894423913734,616.1473276707837,616.1473276707837,4.564475776255014,4.564475776255014,4.564475776255014,4.564475776255014,4.564475776255014,4.564475776255014,0.0,0.0,0.0,620.7118034470387
247,2020-12-23,618.8259720097491,575.7185865463292,667.5596747444907,618.8259720097491,618.8259720097491,4.626443976000735,4.626443976000735,4.626443976000735,4.626443976000735,4.626443976000735,4.626443976000735,0.0,0.0,0.0,623.4524159857498
248,2020-12-24,621.5046163487141,579.4191100628507,673.9230182356284,621.5046163487141,621.5046163487141,4.724785144381225,4.724785144381225,4.724785144381225,4.724785144381225,4.724785144381225,4.724785144381225,0.0,0.0,0.0,626.2294014930953
249,2020-12-28,632.219193704575,590.0766848821389,685.0149310306274,632.219193704575,632.219193704575,4.480698481261102,4.480698481261102,4.480698481261102,4.480698481261102,4.480698481261102,4.480698481261102,0.0,0.0,0.0,636.6998921858361
250,2020-12-29,634.89783804354,588.9509576730109,687.2598342961013,634.89783804354,634.89783804354,4.5644757762524995,4.5644757762524995,4.5644757762524995,4.5644757762524995,4.5644757762524995,4.5644757762524995,0.0,0.0,0.0,639.4623138197925
251,2020-12-30,637.5764823825053,593.9436989907728,686.9698200312022,637.5764823825053,637.5764823825053,4.626443976003761,4.626443976003761,4.626443976003761,4.626443976003761,4.626443976003761,4.626443976003761,0.0,0.0,0.0,642.2029263585091
252,2020-12-31,640.2551267214703,601.4604608905197,693.4435625892701,640.2551267214703,640.2551267214703,4.724785144375869,4.724785144375869,4.724785144375869,4.724785144375869,4.724785144375869,4.724785144375869,0.0,0.0,0.0,644.9799118658462
253,2021-01-01,642.9337710604354,596.1833456606927,694.8856906932468,642.9337710604354,642.9337710604354,2.187235601629821,2.187235601629821,2.187235601629821,2.187235601629821,2.187235601629821,2.187235601629821,0.0,0.0,0.0,645.1210066620653
254,2021-01-02,645.6124153994007,586.0844316610957,685.6864678343757,645.6124153994007,645.6124153994007,-10.291820979157745,-10.291820979157745,-10.291820979157745,-10.291820979157745,-10.291820979157745,-10.291820979157745,0.0,0.0,0.0,635.320594420243
255,2021-01-03,648.2910597383658,588.7625091279195,683.8807886561044,648.2887786475361,648.2910597383658,-10.291818000326057,-10.291818000326057,-10.291818000326057,-10.291818000326057,-10.291818000326057,-10.291818000326057,0.0,0.0,0.0,637.9992417380397
256,2021-01-04,650.969704077331,605.9121542311553,701.0717429615869,650.9175337561828,651.0141023722463,4.48069848126982,4.48069848126982,4.48069848126982,4.48069848126982,4.48069848126982,4.48069848126982,0.0,0.0,0.0,655.4504025586008
257,2021-01-05,653.6483484162961,610.4041935559765,707.3179975750793,653.5161291349062,653.7644867015767,4.564475776251003,4.564475776251003,4.564475776251003,4.564475776251003,4.564475776251003,4.564475776251003,0.0,0.0,0.0,658.2128241925471
258,2021-01-06,656.3269927552614,613.4824870184142,706.0216415187406,656.1072682366497,656.5173585300022,4.626443976002716,4.626443976002716,4.626443976002716,4.626443976002716,4.626443976002716,4.626443976002716,0.0,0.0,0.0,660.9534367312641
259,2021-01-07,659.0056370942265,618.3601997275449,711.2391582926622,658.6410395762641,659.3004709204794,4.724785144371286,4.724785144371286,4.724785144371286,4.724785144371286,4.724785144371286,4.724785144371286,0.0,0.0,0.0,663.7304222385977
260,2021-01-08,661.6842814331917,612.4011649181574,717.8961872740502,661.1944118805699,662.0859673387172,2.1872356016193972,2.1872356016193972,2.1872356016193972,2.1872356016193972,2.1872356016193972,2.1872356016193972,0.0,0.0,0.0,663.8715170348111
261,2021-01-09,664.3629257721568,605.4237052109553,700.9167858697523,663.762539933679,664.9043592632606,-10.291820979161669,-10.291820979161669,-10.291820979161669,-10.291820979161669,-10.291820979161669,-10.291820979161669,0.0,0.0,0.0,654.0711047929951
262,2021-01-10,667.041570111122,612.9226865898574,707.9625622521304,666.3256886403564,667.6949557094828,-10.291818000362804,-10.291818000362804,-10.291818000362804,-10.291818000362804,-10.291818000362804,-10.291818000362804,0.0,0.0,0.0,656.7497521107592
263,2021-01-11,669.7202144500872,630.3446214503049,724.4370115794985,668.8659901631969,670.4822412189347,4.480698481237674,4.480698481237674,4.480698481237674,4.480698481237674,4.480698481237674,4.480698481237674,0.0,0.0,0.0,674.2009129313249
264,2021-01-12,672.3988587890525,631.9741914653516,723.9013288172282,671.4253760548792,673.3239206342852,4.564475776249505,4.564475776249505,4.564475776249505,4.564475776249505,4.564475776249505,4.564475776249505,0.0,0.0,0.0,676.963334565302
265,2021-01-13,675.0775031280177,629.6847216842195,729.9992124710647,673.9305503524411,676.1651836507525,4.6264439760018705,4.6264439760018705,4.6264439760018705,4.6264439760018705,4.6264439760018705,4.6264439760018705,0.0,0.0,0.0,679.7039471040196
266,2021-01-14,677.7561474669828,636.8093353668035,731.5325151347336,676.4332268037048,679.0157075599205,4.724785144382693,4.724785144382693,4.724785144382693,4.724785144382693,4.724785144382693,4.724785144382693,0.0,0.0,0.0,682.4809326113656
267,2021-01-15,680.434791805948,634.0404508524149,731.3475731721245,678.9348328480818,681.8633181093288,2.1872356016089736,2.1872356016089736,2.1872356016089736,2.1872356016089736,2.1872356016089736,2.1872356016089736,0.0,0.0,0.0,682.622027407557
268,2021-01-16,683.1134361449132,624.7775378315068,720.446822061783,681.4552928738179,684.7536879732227,-10.291820979176581,-10.291820979176581,-10.291820979176581,-10.291820979176581,-10.291820979176581,-10.291820979176581,0.0,0.0,0.0,672.8216151657366
269,2021-01-17,685.7920804838783,624.732251582716,720.2914766015349,683.9752143765346,687.6439589855815,-10.291818000357228,-10.291818000357228,-10.291818000357228,-10.291818000357228,-10.291818000357228,-10.291818000357228,0.0,0.0,0.0,675.500262483521
270,2021-01-18,688.4707248228435,646.4352487032886,743.1656328607938,686.5046121701293,690.5170728090116,4.4806984812406885,4.4806984812406885,4.4806984812406885,4.4806984812406885,4.4806984812406885,4.4806984812406885,0.0,0.0,0.0,692.9514233040842
271,2021-01-19,691.1493691618086,648.6199952670979,744.8584783640869,689.0349607851997,693.467655222987,4.564475776246993,4.564475776246993,4.564475776246993,4.564475776246993,4.564475776246993,4.564475776246993,0.0,0.0,0.0,695.7138449380557
272,2021-01-20,693.8280135007739,651.3962778203381,747.6084611713442,691.5632495545758,696.328294362214,4.626443976001026,4.626443976001026,4.626443976001026,4.626443976001026,4.626443976001026,4.626443976001026,0.0,0.0,0.0,698.4544574767749
273,2021-01-21,696.506657839739,653.1061267649313,743.7406277349598,694.0223908813733,699.2043137298981,4.72478514437811,4.72478514437811,4.72478514437811,4.72478514437811,4.72478514437811,4.72478514437811,0.0,0.0,0.0,701.231442984117
274,2021-01-22,699.1853021787042,652.3818189056688,749.6414552250051,696.4608103528593,702.0519016564452,2.187235601642752,2.187235601642752,2.187235601642752,2.187235601642752,2.187235601642752,2.187235601642752,0.0,0.0,0.0,701.372537780347
275,2021-01-23,701.8639465176693,644.8127208543386,736.2085832921821,698.911005457001,704.9154262303841,-10.291820979191488,-10.291820979191488,-10.291820979191488,-10.291820979191488,-10.291820979191488,-10.291820979191488,0.0,0.0,0.0,691.5721255384778
276,2021-01-24,704.5425908566345,646.2441651644868,735.9080175506302,701.2871216051434,707.8616203033546,-10.291818000342388,-10.291818000342388,-10.291818000342388,-10.291818000342388,-10.291818000342388,-10.291818000342388,0.0,0.0,0.0,694.2507728562922
277,2021-01-25,707.2212351955997,664.7436112160758,760.6587036215402,703.7132893628119,710.8788078851283,4.480698481255112,4.480698481255112,4.480698481255112,4.480698481255112,4.480698481255112,4.480698481255112,0.0,0.0,0.0,711.7019336768548
278,2021-01-26,709.8998795345649,663.69070770861,763.4985054402105,706.0665246235629,713.7969425867672,4.56447577624448,4.56447577624448,4.56447577624448,4.56447577624448,4.56447577624448,4.56447577624448,0.0,0.0,0.0,714.4643553108094
279,2021-01-27,712.5785238735299,671.6823186670051,765.7316636262489,708.41175191027,716.7445350796614,4.6264439759999805,4.6264439759999805,4.6264439759999805,4.6264439759999805,4.6264439759999805,4.6264439759999805,0.0,0.0,0.0,717.2049678495299
280,2021-01-28,715.2571682124952,672.1392936184774,768.2006389168995,710.7763571198037,719.6855772546786,4.7247851443815225,4.7247851443815225,4.7247851443815225,4.7247851443815225,4.7247851443815225,4.7247851443815225,0.0,0.0,0.0,719.9819533568767
281,2021-01-29,717.9358125514602,670.347763755388,768.5423109963108,713.2778766860077,722.5657108521709,2.1872356016428607,2.1872356016428607,2.1872356016428607,2.1872356016428607,2.1872356016428607,2.1872356016428607,0.0,0.0,0.0,720.1230481531031
282,2021-01-30,720.6144568904256,659.2228501380725,759.1022180626683,715.7907502728971,725.5335645256794,-10.291820979195412,-10.291820979195412,-10.291820979195412,-10.291820979195412,-10.291820979195412,-10.291820979195412,0.0,0.0,0.0,710.3226359112301
